Name,CBO,NOC,WMC,RFC,NPRM,NPROM,NPM,LOC,DIT,LCOM,Changes
org.apache.tapestry5.integration.app1.components.Publish1,2,0,0,12,0,0,0,5,0,0,No
org.apache.tapestry5.integration.app1.components.Publish2,2,0,0,12,0,0,0,5,0,0,No
org.apache.tapestry5.integration.app1.components.Publish3,6,0,1,13,0,0,1,15,0,66,No
org.apache.tapestry5.integration.app1.components.Recursive,0,0,0,12,0,0,0,3,0,0,No
org.apache.tapestry5.integration.app1.components.Render,1,0,1,13,0,0,0,9,0,0,No
org.apache.tapestry5.integration.app1.components.RenderableProvider,6,0,2,14,0,0,0,24,0,0,No
org.apache.tapestry5.integration.app1.components.RenderableUser,4,0,1,13,0,0,0,10,0,0,No
org.apache.tapestry5.integration.app1.components.ShowInt,3,0,1,13,0,0,0,11,0,0,No
org.apache.tapestry5.integration.app1.components.Strong,1,0,2,14,0,0,0,11,0,0,No
org.apache.tapestry5.integration.app1.components.TextOnlyOnDisabledTextField,2,0,0,41,0,0,0,6,3,0,No
org.apache.tapestry5.integration.app1.components.Tracer,3,0,2,16,0,0,0,13,1,0,No
org.apache.tapestry5.integration.app1.CoreBehaviorsTests,5,0,114,316,2,0,112,1095,4,0,No
org.apache.tapestry5.integration.app1.CoreBehaviorsTests.PacScenario,1,0,1,13,0,0,1,13,0,0,No
org.apache.tapestry5.integration.app1.data.BirthdayReminder,3,0,4,16,0,0,4,23,0,50,No
org.apache.tapestry5.integration.app1.data.CalendarHolder,2,0,2,14,0,0,2,13,0,0,No
org.apache.tapestry5.integration.app1.data.DateHolder,2,0,4,16,0,0,4,22,0,50,No
org.apache.tapestry5.integration.app1.data.DoubleItem,0,0,4,16,0,0,4,21,0,50,No
org.apache.tapestry5.integration.app1.data.Entity,1,0,7,19,0,0,7,27,0,50,No
org.apache.tapestry5.integration.app1.data.IncidentData,3,0,12,24,0,0,12,60,0,85,No
org.apache.tapestry5.integration.app1.data.IntegerHolder,1,0,2,14,0,0,2,12,0,0,No
org.apache.tapestry5.integration.app1.data.NullToString,2,0,1,13,0,0,1,7,0,0,No
org.apache.tapestry5.integration.app1.data.Person,2,0,6,18,0,0,6,32,0,66,No
org.apache.tapestry5.integration.app1.data.Pet,3,0,6,18,0,0,6,30,0,66,No
org.apache.tapestry5.integration.app1.data.RegistrationData,7,0,14,26,0,0,14,77,0,88,No
org.apache.tapestry5.integration.app1.data.ResourcesHolder,1,0,1,13,0,0,1,8,0,0,No
org.apache.tapestry5.integration.app1.data.RolePath,3,0,4,16,0,0,4,23,0,50,No
org.apache.tapestry5.integration.app1.data.SubscribeData,2,0,8,20,0,0,8,37,0,75,No
org.apache.tapestry5.integration.app1.data.ToDoItem,7,0,10,22,0,0,10,60,0,80,No
org.apache.tapestry5.integration.app1.data.Track,3,0,14,26,0,0,14,63,0,85,No
org.apache.tapestry5.integration.app1.data.UserCredentials,2,0,4,16,0,0,4,22,0,50,No
org.apache.tapestry5.integration.app1.FailureTests,0,0,1,203,0,0,1,10,4,0,No
org.apache.tapestry5.integration.app1.FormTests,5,0,54,256,1,0,53,712,4,0,No
org.apache.tapestry5.integration.app1.GeneralComponentTests,3,0,6,208,0,0,6,52,4,0,No
org.apache.tapestry5.integration.app1.GridTests,2,0,19,221,0,0,19,194,4,89,No
org.apache.tapestry5.integration.app1.LoopTests,2,0,6,208,1,0,5,71,4,0,No
org.apache.tapestry5.integration.app1.mixins.AltTitle,6,0,2,14,0,0,0,15,0,50,No
org.apache.tapestry5.integration.app1.mixins.AltTitleDefault,4,0,1,13,0,0,0,9,0,0,No
org.apache.tapestry5.integration.app1.mixins.EchoAfter,8,0,2,14,0,0,0,23,0,0,No
org.apache.tapestry5.integration.app1.mixins.EchoAfter2,8,0,2,14,0,0,0,23,0,0,No
org.apache.tapestry5.integration.app1.mixins.EchoValue,8,0,2,14,0,0,0,24,0,0,No
org.apache.tapestry5.integration.app1.mixins.EchoValue2,4,0,2,14,0,0,0,23,0,0,No
org.apache.tapestry5.integration.app1.mixins.EchoValue3,4,0,2,14,0,0,0,22,0,0,No
org.apache.tapestry5.integration.app1.mixins.EchoValueWithId,6,0,2,14,0,0,0,24,0,0,No
org.apache.tapestry5.integration.app1.mixins.Emphasis,4,0,2,14,0,0,0,17,0,0,No
org.apache.tapestry5.integration.app1.mixins.TextOnlyOnDisabled,9,0,1,13,0,0,0,25,0,33,No
org.apache.tapestry5.integration.app1.mixins.TracerMixin,3,0,2,14,0,0,0,13,0,0,No
org.apache.tapestry5.integration.app1.MixinTests,1,0,5,207,2,0,3,66,4,0,No
org.apache.tapestry5.integration.app1.pages.AbstractComponentDemo,0,0,0,12,0,0,0,3,0,0,No
org.apache.tapestry5.integration.app1.pages.ActionPage,2,0,5,17,0,0,4,26,0,40,No
org.apache.tapestry5.integration.app1.pages.ActionViaLinkDemo,7,0,4,16,0,0,2,26,0,62,Yes
org.apache.tapestry5.integration.app1.pages.ActivationRequestParameterDemo,9,0,6,18,0,0,1,42,0,70,No
org.apache.tapestry5.integration.app1.pages.AddedGridColumnsDemo,11,0,4,16,0,0,4,36,0,83,No
org.apache.tapestry5.integration.app1.pages.AjaxRadioDemo,7,0,10,22,0,0,8,52,0,83,No
org.apache.tapestry5.integration.app1.pages.AlertsDemo,13,0,4,16,0,0,0,49,0,61,No
org.apache.tapestry5.integration.app1.pages.AssetProtectionDemo,0,0,0,12,0,0,0,3,0,0,No
org.apache.tapestry5.integration.app1.pages.AtImportWithoutStackButWithStylesheet,0,0,0,12,0,0,0,3,0,0,No
org.apache.tapestry5.integration.app1.pages.AtInjectDemo,8,0,5,17,0,0,5,39,0,83,No
org.apache.tapestry5.integration.app1.pages.AttributeExpansionsDemo,1,0,3,15,0,0,3,15,0,0,No
org.apache.tapestry5.integration.app1.pages.AutocompleteDemo,15,0,4,16,0,0,1,41,0,68,No
org.apache.tapestry5.integration.app1.pages.BadMixinIdDemo,0,0,0,12,0,0,0,3,0,0,No
org.apache.tapestry5.integration.app1.pages.BadTemplate,0,0,0,12,0,0,0,3,0,0,No
org.apache.tapestry5.integration.app1.pages.Barney,0,0,1,13,0,0,1,6,0,0,No
org.apache.tapestry5.integration.app1.pages.BaseGenericLoopDemo,4,1,2,14,0,0,0,12,0,75,No
org.apache.tapestry5.integration.app1.pages.BeanDisplayEnumDemo,2,0,1,13,0,0,1,12,0,0,No
org.apache.tapestry5.integration.app1.pages.BeanDisplayInsideForm,1,0,4,16,0,0,4,21,0,50,No
org.apache.tapestry5.integration.app1.pages.BeanEditCalendarDemo,4,0,2,14,0,0,0,14,0,50,No
org.apache.tapestry5.integration.app1.pages.BeanEditDateDemo,4,0,3,15,0,0,1,17,0,33,No
org.apache.tapestry5.integration.app1.pages.BeanEditFormPrepareBubbling,3,0,1,13,0,0,0,13,0,50,No
org.apache.tapestry5.integration.app1.pages.BeanEditorBeanEditContext,7,0,3,15,0,0,1,23,0,66,No
org.apache.tapestry5.integration.app1.pages.BeanEditorDemo,11,2,7,19,0,1,4,43,0,82,No
org.apache.tapestry5.integration.app1.pages.BeanEditorOverride,7,0,3,15,0,0,1,23,0,66,No
org.apache.tapestry5.integration.app1.pages.BeanEditRemoveReorder,3,0,2,21,0,0,2,13,1,0,No
org.apache.tapestry5.integration.app1.pages.BindParameterDemo,3,0,1,13,0,0,0,25,0,0,No
org.apache.tapestry5.integration.app1.pages.BindParameterNoSuchParameter,0,0,0,12,0,0,0,3,0,0,No
org.apache.tapestry5.integration.app1.pages.BindParameterOnComponent,0,0,0,12,0,0,0,3,0,0,No
org.apache.tapestry5.integration.app1.pages.BlankPasswordDemo,2,0,0,12,0,0,0,6,0,0,No
org.apache.tapestry5.integration.app1.pages.BlockCaller,3,0,5,17,0,0,3,26,0,50,No
org.apache.tapestry5.integration.app1.pages.BlockDemo,8,0,3,15,0,0,3,29,0,50,No
org.apache.tapestry5.integration.app1.pages.BlockHolder,4,0,4,16,0,0,2,24,0,66,No
org.apache.tapestry5.integration.app1.pages.BooleanDemo,1,0,4,16,0,0,4,21,0,0,No
org.apache.tapestry5.integration.app1.pages.BypassActivationTarget,0,0,1,13,0,0,0,9,0,0,No
org.apache.tapestry5.integration.app1.pages.CachedPage,5,1,7,19,0,0,6,43,0,64,No
org.apache.tapestry5.integration.app1.pages.CachedPage2,1,0,1,20,0,0,1,8,1,0,No
org.apache.tapestry5.integration.app1.pages.CancelDemo,4,0,3,15,0,0,0,23,0,50,No
org.apache.tapestry5.integration.app1.pages.CancelDemoMessage,3,0,2,14,0,0,2,13,0,0,No
org.apache.tapestry5.integration.app1.pages.CanceledEventDemo,4,0,1,13,0,0,0,13,0,50,No
org.apache.tapestry5.integration.app1.pages.ChecklistDemo,6,0,2,14,0,0,2,18,0,50,No
org.apache.tapestry5.integration.app1.pages.ClassLoaderInspect,23,0,18,30,0,0,16,159,0,84,No
org.apache.tapestry5.integration.app1.pages.CleanCacheDemo,4,0,2,14,0,0,1,14,0,50,No
org.apache.tapestry5.integration.app1.pages.ClientConsoleDemo,0,0,0,12,0,0,0,2,0,0,No
org.apache.tapestry5.integration.app1.pages.ClientFormatDemo,1,0,0,12,0,0,0,9,0,0,No
org.apache.tapestry5.integration.app1.pages.ClientNumericValidationDemo,4,0,2,14,0,0,0,21,0,33,No
org.apache.tapestry5.integration.app1.pages.ClientPersistenceDemo,5,0,7,19,1,0,2,43,0,64,No
org.apache.tapestry5.integration.app1.pages.ComponentInsideBlockDemo,6,0,4,16,0,0,1,28,0,50,No
org.apache.tapestry5.integration.app1.pages.ComponentParameter,2,0,2,14,0,0,1,13,0,0,No
org.apache.tapestry5.integration.app1.pages.ComponentsNotInTemplateDemo,2,0,0,12,0,0,0,5,0,0,No
org.apache.tapestry5.integration.app1.pages.ConfirmDemo,2,0,1,13,0,0,0,9,0,0,No
org.apache.tapestry5.integration.app1.pages.Countdown,3,0,2,14,0,0,2,16,0,50,No
org.apache.tapestry5.integration.app1.pages.DateFieldAjaxFormLoop,7,0,5,17,0,0,2,50,0,60,No
org.apache.tapestry5.integration.app1.pages.DateFieldDemo,10,0,5,17,0,0,2,39,0,80,No
org.apache.tapestry5.integration.app1.pages.Datum,0,0,2,14,0,0,2,12,0,0,No
org.apache.tapestry5.integration.app1.pages.DatumEditor,2,0,0,12,0,0,0,6,0,0,No
org.apache.tapestry5.integration.app1.pages.DecorateComponentEventLinkDemo,4,0,2,14,0,0,0,14,0,50,No
org.apache.tapestry5.integration.app1.pages.DecoratePageRenderLinkDemo,4,0,2,14,0,0,0,14,0,50,No
org.apache.tapestry5.integration.app1.pages.DelegateInline,0,0,0,12,0,0,0,2,0,0,No
org.apache.tapestry5.integration.app1.pages.DeleteFromGridDemo,5,0,5,17,0,0,3,33,0,50,No
org.apache.tapestry5.integration.app1.pages.DisabledFields,9,0,10,22,0,0,9,54,0,82,No
org.apache.tapestry5.integration.app1.pages.DiscardAfterDemo,4,0,2,14,0,0,0,15,0,100,No
org.apache.tapestry5.integration.app1.pages.DupeMixinDemo,1,0,0,12,0,0,0,5,0,0,No
org.apache.tapestry5.integration.app1.pages.DuplicateIds,0,0,0,12,0,0,0,3,0,0,No
org.apache.tapestry5.integration.app1.pages.DynamicDemo,5,0,3,15,0,0,1,26,0,44,No
org.apache.tapestry5.integration.app1.pages.DynamicExpansionsDemo,1,0,2,14,0,0,2,11,0,0,No
org.apache.tapestry5.integration.app1.pages.EmbeddedComponentTypeConflict,2,0,0,12,0,0,0,5,0,0,No
org.apache.tapestry5.integration.app1.pages.EmptyGrid,9,0,3,15,0,0,2,46,0,75,No
org.apache.tapestry5.integration.app1.pages.EmptyLoopDemo,2,0,1,13,0,0,1,4,0,0,No
org.apache.tapestry5.integration.app1.pages.EnvironmentalDemo,0,0,0,12,0,0,0,3,0,0,No
org.apache.tapestry5.integration.app1.pages.EventHandlerDemo,3,0,8,26,4,0,1,42,1,0,No
org.apache.tapestry5.integration.app1.pages.EventMethodTranslate,4,0,5,17,0,0,2,30,0,40,No
org.apache.tapestry5.integration.app1.pages.EventMethodUnmatchedComponentId,0,0,1,13,0,0,0,6,0,0,No
org.apache.tapestry5.integration.app1.pages.ExceptionEventDemo,3,0,8,20,0,0,3,41,0,50,No
org.apache.tapestry5.integration.app1.pages.Expansion,1,1,1,13,0,0,1,7,0,0,No
org.apache.tapestry5.integration.app1.pages.ExpansionSubclass,2,0,1,14,0,0,1,8,1,0,No
org.apache.tapestry5.integration.app1.pages.ExpressionInJsFunction,0,0,0,12,0,0,0,3,0,0,No
org.apache.tapestry5.integration.app1.pages.FailedInjectDemo,2,0,0,12,0,0,0,5,0,0,No
org.apache.tapestry5.integration.app1.pages.FieldAnnotationConflict,3,0,0,12,0,0,0,6,0,0,No
org.apache.tapestry5.integration.app1.pages.FlashDemo,2,0,2,14,0,0,1,13,1,0,No
org.apache.tapestry5.integration.app1.pages.FormCancelActionDemo,7,0,3,15,1,0,0,31,0,66,No
org.apache.tapestry5.integration.app1.pages.FormCancelActionDemo.AddMessage,1,0,1,13,0,0,1,7,0,0,No
org.apache.tapestry5.integration.app1.pages.FormEncodingType,3,0,1,13,0,0,1,15,0,100,No
org.apache.tapestry5.integration.app1.pages.FormFieldClientIdParameterDemo,3,0,3,15,0,0,2,19,0,75,No
org.apache.tapestry5.integration.app1.pages.FormFieldFocusDemo,3,0,1,13,0,0,0,14,0,33,No
org.apache.tapestry5.integration.app1.pages.FormFieldOutsideForm,0,0,0,12,0,0,0,5,0,0,No
org.apache.tapestry5.integration.app1.pages.FormFragmentDemo,6,0,4,16,0,0,0,28,0,83,No
org.apache.tapestry5.integration.app1.pages.FormFragmentExplicitVisibleBoundsDemo,5,0,9,21,2,0,4,58,0,87,No
org.apache.tapestry5.integration.app1.pages.FormFragmentOutput,2,0,2,14,0,0,1,14,0,0,No
org.apache.tapestry5.integration.app1.pages.FormInjectorDemo,12,0,10,22,0,0,3,82,0,80,No
org.apache.tapestry5.integration.app1.pages.FormInjectorDemo.DoubleItemComparator,1,0,1,13,0,0,1,7,0,0,No
org.apache.tapestry5.integration.app1.pages.FormLinkParameters,6,0,3,15,0,0,0,21,0,50,No
org.apache.tapestry5.integration.app1.pages.FormZoneDemo,3,0,1,13,0,0,0,11,0,50,No
org.apache.tapestry5.integration.app1.pages.Fred,0,0,0,12,0,0,0,3,0,0,No
org.apache.tapestry5.integration.app1.pages.GenericLoopDemo,9,0,2,16,0,0,0,48,1,75,No
org.apache.tapestry5.integration.app1.pages.GenericTypeDemo,4,0,2,14,0,0,2,11,0,100,No
org.apache.tapestry5.integration.app1.pages.GetterMethodAlreadyExists,1,0,2,14,0,0,2,13,0,0,No
org.apache.tapestry5.integration.app1.pages.GridDemo,7,2,3,15,0,0,1,21,0,66,No
org.apache.tapestry5.integration.app1.pages.GridEnumDemo,2,0,2,14,0,0,1,13,0,0,No
org.apache.tapestry5.integration.app1.pages.GridFormDemo,4,1,5,17,0,0,3,37,0,53,No
org.apache.tapestry5.integration.app1.pages.GridFormEncoderDemo,4,0,1,18,0,0,0,10,1,0,No
org.apache.tapestry5.integration.app1.pages.GridRemoveReorderDemo,3,0,0,12,0,0,0,8,0,0,No
org.apache.tapestry5.integration.app1.pages.GridSetDemo,5,0,3,15,0,0,3,18,0,50,No
org.apache.tapestry5.integration.app1.pages.GridWithSubmitWithContextDemo,11,0,2,14,0,0,1,23,0,75,No
org.apache.tapestry5.integration.app1.pages.HasBodyDemo,1,0,0,12,0,0,0,9,0,0,No
org.apache.tapestry5.integration.app1.pages.HiddenDemo,2,0,2,14,0,0,0,16,0,25,No
org.apache.tapestry5.integration.app1.pages.HiddenDemoOutput,2,0,2,14,0,0,2,13,0,0,No
org.apache.tapestry5.integration.app1.pages.ImageSubmitDemo,4,0,2,14,0,0,0,18,0,75,No
org.apache.tapestry5.integration.app1.pages.IndirectProtectedFields,2,0,1,13,0,0,0,9,0,0,No
org.apache.tapestry5.integration.app1.pages.InformalParametersDemo,0,0,0,12,0,0,0,3,0,0,No
org.apache.tapestry5.integration.app1.pages.inherit.ChildA,0,0,0,13,0,0,0,3,1,0,No
org.apache.tapestry5.integration.app1.pages.inherit.ChildB,1,0,1,14,0,0,1,8,1,0,No
org.apache.tapestry5.integration.app1.pages.InheritedBindingsDemo,0,0,0,12,0,0,0,3,0,0,No
org.apache.tapestry5.integration.app1.pages.InheritInformalsDemo,0,0,0,12,0,0,0,3,0,0,No
org.apache.tapestry5.integration.app1.pages.InjectComponentDemo,4,0,1,13,0,0,1,11,0,0,No
org.apache.tapestry5.integration.app1.pages.InjectComponentMismatch,2,0,0,12,0,0,0,5,0,0,No
org.apache.tapestry5.integration.app1.pages.InjectContainerMismatch,3,0,0,12,0,0,0,6,0,0,No
org.apache.tapestry5.integration.app1.pages.InjectDemo,14,0,8,20,0,0,5,57,0,89,No
org.apache.tapestry5.integration.app1.pages.InjectMessagesDemo,2,0,0,12,0,0,0,6,0,0,No
org.apache.tapestry5.integration.app1.pages.InplaceGridDemo,1,0,1,16,0,0,1,7,1,0,No
org.apache.tapestry5.integration.app1.pages.InplaceGridInLoopDemo,1,0,1,16,0,0,1,7,1,0,No
org.apache.tapestry5.integration.app1.pages.InstanceMixin,16,0,7,19,1,0,5,52,0,87,No
org.apache.tapestry5.integration.app1.pages.InvalidComponentTypeDemo,0,0,0,12,0,0,0,3,0,0,No
org.apache.tapestry5.integration.app1.pages.InvalidExpressionInDynamicTemplate,0,0,0,12,0,0,0,3,0,0,No
org.apache.tapestry5.integration.app1.pages.InvalidFormalParameterDemo,2,0,0,12,0,0,0,9,0,0,No
org.apache.tapestry5.integration.app1.pages.InvalidSuperClass,0,0,0,12,0,0,0,3,1,0,No
org.apache.tapestry5.integration.app1.pages.InvalidTemplateExtend,0,0,0,12,0,0,0,3,0,0,No
org.apache.tapestry5.integration.app1.pages.JavaScriptTests,0,0,0,12,0,0,0,3,0,0,No
org.apache.tapestry5.integration.app1.pages.Kicker,3,0,1,13,0,0,0,10,0,0,No
org.apache.tapestry5.integration.app1.pages.KnownActivationContextDemo,2,0,0,12,0,0,0,6,0,0,No
org.apache.tapestry5.integration.app1.pages.LeanGridDemo,3,0,0,12,0,0,0,12,0,0,No
org.apache.tapestry5.integration.app1.pages.LibraryMessagesDemo,0,0,0,12,0,0,0,3,0,0,No
org.apache.tapestry5.integration.app1.pages.LinkQueryParameters,10,0,8,20,1,0,7,49,0,75,No
org.apache.tapestry5.integration.app1.pages.LinkSubmitDemo,5,0,4,16,0,0,1,24,0,66,No
org.apache.tapestry5.integration.app1.pages.LinkSubmitInZoneDemo,7,0,3,15,0,0,1,23,0,77,No
org.apache.tapestry5.integration.app1.pages.LinkSubmitWithoutValidatorDemo,4,0,1,13,0,0,0,12,0,0,No
org.apache.tapestry5.integration.app1.pages.ListEventContextDemo,1,0,2,14,0,0,1,12,0,0,No
org.apache.tapestry5.integration.app1.pages.Localization,6,0,5,17,0,0,5,31,0,75,No
org.apache.tapestry5.integration.app1.pages.LoopWithMixinDemo,0,0,0,12,0,0,0,5,0,0,No
org.apache.tapestry5.integration.app1.pages.MagicValueEncoder,1,0,3,15,0,0,3,18,0,50,No
org.apache.tapestry5.integration.app1.pages.MapExpressionInExpansions,5,0,1,13,0,0,1,20,0,0,No
org.apache.tapestry5.integration.app1.pages.MessageConstraintGeneratorDemo,1,0,0,12,0,0,0,5,0,0,No
org.apache.tapestry5.integration.app1.pages.MethodAdviceDemo,5,0,9,21,0,0,9,48,0,77,No
org.apache.tapestry5.integration.app1.pages.MissingAssetDemo,3,0,0,12,0,0,0,5,0,0,No
org.apache.tapestry5.integration.app1.pages.MissingComponentClassException,0,0,0,12,0,0,0,3,0,0,No
org.apache.tapestry5.integration.app1.pages.MissingEmbeddedComponent,2,0,0,12,0,0,0,5,0,0,No
org.apache.tapestry5.integration.app1.pages.MissingRequiredARP,2,0,0,12,0,0,0,5,0,0,No
org.apache.tapestry5.integration.app1.pages.MissingTemplate,0,0,0,12,0,0,0,3,0,0,No
org.apache.tapestry5.integration.app1.pages.MixinOrderingDemo,10,0,1,13,0,0,0,25,0,80,No
org.apache.tapestry5.integration.app1.pages.MixinParameterDefault,0,0,0,12,0,0,0,3,0,0,No
org.apache.tapestry5.integration.app1.pages.MixinParameters54,0,0,1,13,0,0,0,6,0,0,No
org.apache.tapestry5.integration.app1.pages.MixinVsInformalParameter,0,0,1,13,0,0,0,6,0,0,No
org.apache.tapestry5.integration.app1.pages.ModuleConfigurationCallbackDemo,3,0,1,13,0,0,0,15,0,0,No
org.apache.tapestry5.integration.app1.pages.ModuleConfigurationCallbackDemo.Callback,1,0,1,13,0,0,1,6,0,0,No
org.apache.tapestry5.integration.app1.pages.ModuleInitDemo,3,0,1,13,0,0,0,9,0,0,No
org.apache.tapestry5.integration.app1.pages.MultiBeanDemoResult,3,0,2,14,0,0,2,15,0,50,No
org.apache.tapestry5.integration.app1.pages.MultiBeanEditDemo,7,0,6,18,0,0,4,37,0,66,No
org.apache.tapestry5.integration.app1.pages.MultiLevelInheritDemo,1,0,1,13,0,0,1,7,0,0,No
org.apache.tapestry5.integration.app1.pages.MultiZoneStringBodyDemo,7,0,3,15,0,0,2,31,0,73,No
org.apache.tapestry5.integration.app1.pages.MultiZoneUpdateDemo,10,0,4,16,0,0,3,38,0,75,No
org.apache.tapestry5.integration.app1.pages.MultiZoneUpdateInsideForm,16,0,3,15,0,0,2,127,0,77,No
org.apache.tapestry5.integration.app1.pages.MultiZoneUpdateInsideForm.SelectObj,1,0,3,15,0,0,3,17,0,33,No
org.apache.tapestry5.integration.app1.pages.MultiZoneUpdateInsideForm.SelectObjModel,7,0,5,19,0,0,5,46,1,40,No
org.apache.tapestry5.integration.app1.pages.Music,4,0,1,13,0,0,1,11,0,50,No
org.apache.tapestry5.integration.app1.pages.music.MusicDetails,1,0,3,15,0,0,1,16,0,0,No
org.apache.tapestry5.integration.app1.pages.music.MusicDetails2,3,0,1,13,0,0,0,17,0,0,No
org.apache.tapestry5.integration.app1.pages.nested.ActionDemo,2,0,3,15,0,0,3,18,0,0,No
org.apache.tapestry5.integration.app1.pages.nested.AssetDemo,11,0,3,15,0,0,2,58,0,88,No
org.apache.tapestry5.integration.app1.pages.nested.PageThatThrowsException,1,0,1,13,0,0,0,6,0,0,No
org.apache.tapestry5.integration.app1.pages.nested.ZoneDemo,30,0,23,35,0,0,6,151,0,94,No
org.apache.tapestry5.integration.app1.pages.NestedBeanDisplay,2,0,1,13,0,0,0,11,0,0,No
org.apache.tapestry5.integration.app1.pages.NestedBeanEditor,3,0,2,14,0,0,0,16,0,25,No
org.apache.tapestry5.integration.app1.pages.NestedForm,0,0,0,12,0,0,0,3,0,0,No
org.apache.tapestry5.integration.app1.pages.NestedFormFragment,0,0,0,12,0,0,0,3,0,0,No
org.apache.tapestry5.integration.app1.pages.NoTypeProvidedDemo,0,0,0,12,0,0,0,3,0,0,No
org.apache.tapestry5.integration.app1.pages.NullBindingToPrimitive,0,0,0,12,0,0,0,3,0,0,No
org.apache.tapestry5.integration.app1.pages.NullGrid,0,0,0,12,0,0,0,3,0,0,No
org.apache.tapestry5.integration.app1.pages.NullParameterDemo,0,0,0,12,0,0,0,3,0,0,No
org.apache.tapestry5.integration.app1.pages.NullStrategyDemo,2,0,2,14,0,0,2,13,0,0,No
org.apache.tapestry5.integration.app1.pages.NumberBeanDisplayDemo,2,0,2,14,0,0,1,14,0,0,No
org.apache.tapestry5.integration.app1.pages.NumberBeanEditorDemo,3,0,3,15,0,0,2,18,0,33,No
org.apache.tapestry5.integration.app1.pages.NumberSelect,2,0,4,16,0,0,3,23,0,50,No
org.apache.tapestry5.integration.app1.pages.OperationWorkerDemo,2,0,1,13,0,0,0,8,0,0,No
org.apache.tapestry5.integration.app1.pages.OptionGroupForm,8,0,4,16,0,0,3,45,0,87,No
org.apache.tapestry5.integration.app1.pages.OverrideDateFieldMessageCatalogDemo,4,0,0,12,0,0,0,9,0,0,No
org.apache.tapestry5.integration.app1.pages.OverrideEventHandlerDemo,1,0,1,15,0,0,1,10,1,0,No
org.apache.tapestry5.integration.app1.pages.OverrideFieldFocusDemo,1,0,1,13,0,0,0,12,0,0,No
org.apache.tapestry5.integration.app1.pages.OverrideLabelClassDemo,1,0,0,12,0,0,0,7,0,0,No
org.apache.tapestry5.integration.app1.pages.OverrideValidationDecorator,7,0,6,18,0,0,4,32,0,66,No
org.apache.tapestry5.integration.app1.pages.PACAnnotationDemo,2,0,1,13,0,0,0,12,0,0,No
org.apache.tapestry5.integration.app1.pages.PACMultipleAnnotationDemo,5,0,4,16,1,0,3,24,0,56,No
org.apache.tapestry5.integration.app1.pages.PageAttachFailure,1,0,1,13,0,0,0,7,0,0,No
org.apache.tapestry5.integration.app1.pages.PageContextInForm,0,0,5,17,0,0,3,25,0,50,No
org.apache.tapestry5.integration.app1.pages.PageLinkContext,6,0,4,16,0,0,3,21,0,75,Yes
org.apache.tapestry5.integration.app1.pages.PageLoadedDemo,2,0,2,14,0,0,1,13,0,0,No
org.apache.tapestry5.integration.app1.pages.PageResetDemo,2,0,2,14,0,0,0,15,0,0,No
org.apache.tapestry5.integration.app1.pages.PageResetFailure,2,0,1,13,0,0,0,7,0,0,No
org.apache.tapestry5.integration.app1.pages.PaletteDemo,13,0,3,15,0,0,2,29,0,75,No
org.apache.tapestry5.integration.app1.pages.ParameterConflict,3,0,0,12,0,0,0,6,0,0,No
org.apache.tapestry5.integration.app1.pages.ParameterConflictDemo,0,0,0,12,0,0,0,3,0,0,No
org.apache.tapestry5.integration.app1.pages.ParameterDefault,0,0,0,12,0,0,0,3,0,0,No
org.apache.tapestry5.integration.app1.pages.ParamsMethodWithCached,2,0,1,13,0,0,1,8,0,0,No
org.apache.tapestry5.integration.app1.pages.PartialTemplateRendererDemo,9,0,3,15,0,0,2,54,0,58,No
org.apache.tapestry5.integration.app1.pages.PartialTemplateRendererDemo.Pojo,2,0,6,18,0,0,6,29,0,66,No
org.apache.tapestry5.integration.app1.pages.PasswordFieldDemo,7,0,5,17,0,0,4,38,0,64,No
org.apache.tapestry5.integration.app1.pages.PerFormValidationMessageDemo,3,0,0,12,0,0,0,10,0,0,No
org.apache.tapestry5.integration.app1.pages.PersistentDemo,4,0,3,15,0,0,1,19,0,50,No
org.apache.tapestry5.integration.app1.pages.PostLogin,0,0,0,12,0,0,0,3,0,0,No
org.apache.tapestry5.integration.app1.pages.PrimitiveArrayParameterDemo,0,0,1,13,0,0,1,7,0,0,No
org.apache.tapestry5.integration.app1.pages.PrimitiveDefaultDemo,0,0,0,12,0,0,0,3,0,0,No
org.apache.tapestry5.integration.app1.pages.ProgressiveDemo,8,0,5,17,0,0,2,36,0,86,No
